id,dataset,task,embedder,model,hyperparams,library_hash,cv_metric_name,cv_metric,test_metric_name,test_metric,key
1090,CYP2C19_Veith,classification,mol2vec,knn,"{""clf__n_neighbors"": 9}",5211639885908156898,roc_auc,0.8211975116811983,roc_auc,0.814675670030458,CYP2C19_Veith_mol2vec_knn
1091,CYP3A4_Veith,classification,CDDD,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-5322754066255325344,roc_auc,0.8713341954125357,roc_auc,0.8633300413060452,CYP3A4_Veith_CDDD_rf
1092,ogbg-molbbbp,classification,CDDD,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",186840549132783347,roc_auc,0.9083508653675361,roc_auc,0.7231867283950617,ogbg-molbbbp_CDDD_rf
1093,ogbg-molbbbp,classification,CDDD,ridge,"{""clf__C"": 0.0035938136638046254, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",186840549132783347,roc_auc,0.8894136822196396,roc_auc,0.7042824074074073,ogbg-molbbbp_CDDD_ridge
1094,ogbg-molbbbp,classification,CDDD,knn,"{""clf__n_neighbors"": 9}",186840549132783347,roc_auc,0.88234713565415,roc_auc,0.6855227623456791,ogbg-molbbbp_CDDD_knn
1095,CYP3A4_Veith,classification,CDDD,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-5322754066255325344,roc_auc,0.8785476997395041,roc_auc,0.8611382851651908,CYP3A4_Veith_CDDD_ridge
1096,CYP3A4_Veith,classification,CDDD,knn,"{""clf__n_neighbors"": 9}",-5322754066255325344,roc_auc,0.8472257983495354,roc_auc,0.8491285025057221,CYP3A4_Veith_CDDD_knn
1097,hERG_Karim,classification,mol2vec,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",-1772794917336990708,roc_auc,0.8220618156123708,roc_auc,0.8538285211320167,hERG_Karim_mol2vec_rf
1098,hERG_Karim,classification,mol2vec,ridge,"{""clf__C"": 0.04641588833612777, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-1772794917336990708,roc_auc,0.787026266310828,roc_auc,0.8050435091261628,hERG_Karim_mol2vec_ridge
1099,hERG_Karim,classification,mol2vec,knn,"{""clf__n_neighbors"": 5}",-1772794917336990708,roc_auc,0.7718669897306268,roc_auc,0.8184923876306808,hERG_Karim_mol2vec_knn
1100,hERG_Karim,classification,CDDD,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",4258943104922129365,roc_auc,0.832404851797301,roc_auc,0.8634323749475452,hERG_Karim_CDDD_rf
1101,hERG_Karim,classification,CDDD,ridge,"{""clf__C"": 0.0035938136638046254, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",4258943104922129365,roc_auc,0.7928568405412,roc_auc,0.8033190671094891,hERG_Karim_CDDD_ridge
1102,hERG_Karim,classification,CDDD,knn,"{""clf__n_neighbors"": 7}",4258943104922129365,roc_auc,0.802383651557852,roc_auc,0.8292708413386182,hERG_Karim_CDDD_knn
1103,ogbg-molhiv,classification,mol2vec,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",-215414549481590678,roc_auc,0.7758981794882422,roc_auc,0.7801533433886375,ogbg-molhiv_mol2vec_rf
1104,ogbg-molhiv,classification,mol2vec,ridge,"{""clf__C"": 0.16681005372000593, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-215414549481590678,roc_auc,0.7580043278325987,roc_auc,0.7172912557527943,ogbg-molhiv_mol2vec_ridge
1105,ogbg-molhiv,classification,CDDD,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",-3886377189205891821,roc_auc,0.7991979949151867,roc_auc,0.8144556673554917,ogbg-molhiv_CDDD_rf
1106,ogbg-molhiv,classification,CDDD,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-3886377189205891821,roc_auc,0.7875442939773656,roc_auc,0.7644547017130496,ogbg-molhiv_CDDD_ridge
1107,Bioavailability_Ma,classification,chemformer_augment,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",-6551742956586437579,roc_auc,0.6961543753439735,roc_auc,0.6616228799467908,Bioavailability_Ma_chemformer_augment_rf
1108,Bioavailability_Ma,classification,chemformer_mask,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",-8864853395456022342,roc_auc,0.7092116125481563,roc_auc,0.7031925507149982,Bioavailability_Ma_chemformer_mask_rf
1109,Bioavailability_Ma,classification,chemformer_combined,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",6295306393137548286,roc_auc,0.7139515685195377,roc_auc,0.6834053874293315,Bioavailability_Ma_chemformer_combined_rf
1110,Bioavailability_Ma,classification,chemformer_augment,ridge,"{""clf__C"": 0.0035938136638046254, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-6551742956586437579,roc_auc,0.6823105852137222,roc_auc,0.6641170601928832,Bioavailability_Ma_chemformer_augment_ridge
1111,Bioavailability_Ma,classification,chemformer_augment,knn,"{""clf__n_neighbors"": 9}",-6551742956586437579,roc_auc,0.6697417904971565,roc_auc,0.6504822081809112,Bioavailability_Ma_chemformer_augment_knn
1112,Bioavailability_Ma,classification,chemformer_mask,ridge,"{""clf__C"": 0.0035938136638046254, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-8864853395456022342,roc_auc,0.7163593835993396,roc_auc,0.6973727968074492,Bioavailability_Ma_chemformer_mask_ridge
1113,Bioavailability_Ma,classification,chemformer_mask,knn,"{""clf__n_neighbors"": 7}",-8864853395456022342,roc_auc,0.6714066226380482,roc_auc,0.6812437645493847,Bioavailability_Ma_chemformer_mask_knn
1114,Bioavailability_Ma,classification,chemformer_combined,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",6295306393137548286,roc_auc,0.7228581911575859,roc_auc,0.6794146990355837,Bioavailability_Ma_chemformer_combined_ridge
1115,Bioavailability_Ma,classification,chemformer_combined,knn,"{""clf__n_neighbors"": 9}",6295306393137548286,roc_auc,0.6703517703173729,roc_auc,0.7148320585300965,Bioavailability_Ma_chemformer_combined_knn
1116,AMES,classification,chemformer_augment,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",-3967549854376451750,roc_auc,0.7839367480300228,roc_auc,0.7578119798703715,AMES_chemformer_augment_rf
1117,AMES,classification,chemformer_mask,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",-5060038252674055870,roc_auc,0.8050429899799629,roc_auc,0.8017074937829212,AMES_chemformer_mask_rf
1118,AMES,classification,chemformer_combined,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",2226442922629376328,roc_auc,0.791467945657524,roc_auc,0.7943214082907439,AMES_chemformer_combined_rf
1119,AMES,classification,chemformer_combined,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",2226442922629376328,roc_auc,0.7960503885066199,roc_auc,0.8012982435528402,AMES_chemformer_combined_ridge
1120,AMES,classification,chemformer_mask,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-5060038252674055870,roc_auc,0.801609323789797,roc_auc,0.7854451820086551,AMES_chemformer_mask_ridge
1121,AMES,classification,chemformer_combined,knn,"{""clf__n_neighbors"": 9}",2226442922629376328,roc_auc,0.7670947260483245,roc_auc,0.7817462648573498,AMES_chemformer_combined_knn
1122,AMES,classification,chemformer_augment,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-3967549854376451750,roc_auc,0.7805506827489672,roc_auc,0.7609782842820498,AMES_chemformer_augment_ridge
1123,AMES,classification,chemformer_mask,knn,"{""clf__n_neighbors"": 9}",-5060038252674055870,roc_auc,0.770069731117055,roc_auc,0.7841136501595879,AMES_chemformer_mask_knn
1124,AMES,classification,chemformer_augment,knn,"{""clf__n_neighbors"": 7}",-3967549854376451750,roc_auc,0.7529851056353163,roc_auc,0.7502692435724216,AMES_chemformer_augment_knn
1125,CYP1A2_Veith,classification,chemformer_augment,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",-5314177095102632589,roc_auc,0.8478025443842439,roc_auc,0.8672312442384675,CYP1A2_Veith_chemformer_augment_rf
1126,CYP1A2_Veith,classification,chemformer_mask,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",-3658092749927791258,roc_auc,0.8645411014772948,roc_auc,0.8937305054995012,CYP1A2_Veith_chemformer_mask_rf
1127,CYP1A2_Veith,classification,chemformer_mask,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-3658092749927791258,roc_auc,0.8868875785894991,roc_auc,0.9044431676116632,CYP1A2_Veith_chemformer_mask_ridge
1128,CYP1A2_Veith,classification,chemformer_augment,ridge,"{""clf__C"": 0.04641588833612777, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-5314177095102632589,roc_auc,0.8766649928575886,roc_auc,0.8945611132859361,CYP1A2_Veith_chemformer_augment_ridge
1129,CYP2C9_Substrate_CarbonMangels,classification,chemformer_augment,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",-5060038252674055870,roc_auc,0.6618791766907244,roc_auc,0.5708084644601193,CYP2C9_Substrate_CarbonMangels_chemformer_augment_rf
1130,CYP1A2_Veith,classification,chemformer_mask,knn,"{""clf__n_neighbors"": 9}",-3658092749927791258,roc_auc,0.842439869634435,roc_auc,0.878693063430527,CYP1A2_Veith_chemformer_mask_knn
1131,CYP2C9_Substrate_CarbonMangels,classification,chemformer_mask,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-3967549854376451750,roc_auc,0.6064161606904189,roc_auc,0.603906673901248,CYP2C9_Substrate_CarbonMangels_chemformer_mask_rf
1132,CYP1A2_Veith,classification,chemformer_augment,knn,"{""clf__n_neighbors"": 9}",-5314177095102632589,roc_auc,0.8177754147960824,roc_auc,0.8456427029006555,CYP1A2_Veith_chemformer_augment_knn
1133,CYP2C9_Substrate_CarbonMangels,classification,chemformer_augment,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-5060038252674055870,roc_auc,0.6594777943254286,roc_auc,0.6641345632121541,CYP2C9_Substrate_CarbonMangels_chemformer_augment_ridge
1134,CYP2C9_Substrate_CarbonMangels,classification,chemformer_augment,knn,"{""clf__n_neighbors"": 3}",-5060038252674055870,roc_auc,0.608869286287089,roc_auc,0.46920781334780254,CYP2C9_Substrate_CarbonMangels_chemformer_augment_knn
1135,CYP2C9_Substrate_CarbonMangels,classification,chemformer_mask,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-3967549854376451750,roc_auc,0.6322675373276816,roc_auc,0.6405317417254477,CYP2C9_Substrate_CarbonMangels_chemformer_mask_ridge
1136,CYP2C9_Substrate_CarbonMangels,classification,chemformer_mask,knn,"{""clf__n_neighbors"": 9}",-3967549854376451750,roc_auc,0.6044503952342766,roc_auc,0.580846446011937,CYP2C9_Substrate_CarbonMangels_chemformer_mask_knn
1137,CYP1A2_Veith,classification,chemformer_combined,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",-6551742956586437579,roc_auc,0.8639551451285931,roc_auc,0.8829430223894732,CYP1A2_Veith_chemformer_combined_rf
1138,CYP2C9_Substrate_CarbonMangels,classification,chemformer_combined,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",-3658092749927791258,roc_auc,0.6416452820101577,roc_auc,0.5303852414541509,CYP2C9_Substrate_CarbonMangels_chemformer_combined_rf
1139,CYP2C19_Veith,classification,chemformer_mask,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",6295306393137548286,roc_auc,0.8344414393009633,roc_auc,0.8175705881802793,CYP2C19_Veith_chemformer_mask_rf
1140,CYP1A2_Veith,classification,chemformer_combined,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-6551742956586437579,roc_auc,0.885848053109628,roc_auc,0.8975261715642323,CYP1A2_Veith_chemformer_combined_ridge
1141,CYP2C9_Substrate_CarbonMangels,classification,chemformer_combined,ridge,"{""clf__C"": 100.0, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-3658092749927791258,roc_auc,0.6365853285981595,roc_auc,0.6351058057514921,CYP2C9_Substrate_CarbonMangels_chemformer_combined_ridge
1142,CYP2C9_Substrate_CarbonMangels,classification,chemformer_combined,knn,"{""clf__n_neighbors"": 7}",-3658092749927791258,roc_auc,0.5991497689693359,roc_auc,0.5694519804666305,CYP2C9_Substrate_CarbonMangels_chemformer_combined_knn
1143,CYP1A2_Veith,classification,chemformer_combined,knn,"{""clf__n_neighbors"": 9}",-6551742956586437579,roc_auc,0.840616826605039,roc_auc,0.8717643864678176,CYP1A2_Veith_chemformer_combined_knn
1144,CYP2C19_Veith,classification,chemformer_augment,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",-8864853395456022342,roc_auc,0.8001179229635195,roc_auc,0.7925111217106392,CYP2C19_Veith_chemformer_augment_rf
1145,CYP2C19_Veith,classification,chemformer_mask,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",6295306393137548286,roc_auc,0.8451101832279377,roc_auc,0.8396796448534616,CYP2C19_Veith_chemformer_mask_ridge
1146,CYP2C19_Veith,classification,chemformer_mask,knn,"{""clf__n_neighbors"": 9}",6295306393137548286,roc_auc,0.8021718020627668,roc_auc,0.7887701118250205,CYP2C19_Veith_chemformer_mask_knn
1147,CYP2C19_Veith,classification,chemformer_augment,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-8864853395456022342,roc_auc,0.8326918146673059,roc_auc,0.8221112389289489,CYP2C19_Veith_chemformer_augment_ridge
1148,CYP2C19_Veith,classification,chemformer_augment,knn,"{""clf__n_neighbors"": 9}",-8864853395456022342,roc_auc,0.7550877613526434,roc_auc,0.7640027558772825,CYP2C19_Veith_chemformer_augment_knn
1149,CYP2C19_Veith,classification,chemformer_combined,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",2226442922629376328,roc_auc,0.8298731856649244,roc_auc,0.809722572941899,CYP2C19_Veith_chemformer_combined_rf
1150,CYP2D6_Substrate_CarbonMangels,classification,chemformer_augment,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-3658092749927791258,roc_auc,0.7189842553091192,roc_auc,0.7591001011122346,CYP2D6_Substrate_CarbonMangels_chemformer_augment_rf
1151,CYP2C19_Veith,classification,chemformer_combined,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",2226442922629376328,roc_auc,0.8455491116209919,roc_auc,0.8371800267482207,CYP2C19_Veith_chemformer_combined_ridge
1152,CYP2C19_Veith,classification,chemformer_combined,knn,"{""clf__n_neighbors"": 9}",2226442922629376328,roc_auc,0.8042910648232633,roc_auc,0.7890803038947031,CYP2C19_Veith_chemformer_combined_knn
1153,CYP2D6_Substrate_CarbonMangels,classification,chemformer_augment,ridge,"{""clf__C"": 0.0035938136638046254, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-3658092749927791258,roc_auc,0.709368169640402,roc_auc,0.7191607684529828,CYP2D6_Substrate_CarbonMangels_chemformer_augment_ridge
1154,CYP2D6_Substrate_CarbonMangels,classification,chemformer_augment,knn,"{""clf__n_neighbors"": 9}",-3658092749927791258,roc_auc,0.6668870255576245,roc_auc,0.708164812942366,CYP2D6_Substrate_CarbonMangels_chemformer_augment_knn
1155,CYP2D6_Substrate_CarbonMangels,classification,chemformer_mask,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-4317976421946629715,roc_auc,0.7291246926092662,roc_auc,0.7906976744186046,CYP2D6_Substrate_CarbonMangels_chemformer_mask_rf
1156,CYP2D6_Substrate_CarbonMangels,classification,chemformer_mask,ridge,"{""clf__C"": 0.001, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-4317976421946629715,roc_auc,0.7022989684241954,roc_auc,0.7441860465116279,CYP2D6_Substrate_CarbonMangels_chemformer_mask_ridge
1157,CYP2D6_Substrate_CarbonMangels,classification,chemformer_mask,knn,"{""clf__n_neighbors"": 7}",-4317976421946629715,roc_auc,0.7049884311091208,roc_auc,0.752654196157735,CYP2D6_Substrate_CarbonMangels_chemformer_mask_knn
1158,CYP2D6_Substrate_CarbonMangels,classification,chemformer_combined,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",36493453456625018,roc_auc,0.7371192479631681,roc_auc,0.7914560161779576,CYP2D6_Substrate_CarbonMangels_chemformer_combined_rf
1159,CYP2D6_Substrate_CarbonMangels,classification,chemformer_combined,ridge,"{""clf__C"": 0.001, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",36493453456625018,roc_auc,0.7367084639498434,roc_auc,0.769716885743175,CYP2D6_Substrate_CarbonMangels_chemformer_combined_ridge
1160,CYP2D6_Substrate_CarbonMangels,classification,chemformer_combined,knn,"{""clf__n_neighbors"": 7}",36493453456625018,roc_auc,0.710420251255097,roc_auc,0.6816228513650152,CYP2D6_Substrate_CarbonMangels_chemformer_combined_knn
1161,CYP2C9_Veith,classification,chemformer_augment,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-5314177095102632589,roc_auc,0.8133381966805233,roc_auc,0.8164979956368678,CYP2C9_Veith_chemformer_augment_rf
1162,CYP2C9_Veith,classification,chemformer_combined,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-3967549854376451750,roc_auc,0.8385723586831315,roc_auc,0.8473309286226206,CYP2C9_Veith_chemformer_combined_rf
1163,CYP2C9_Veith,classification,chemformer_mask,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-5060038252674055870,roc_auc,0.8439635079700565,roc_auc,0.8533629196758368,CYP2C9_Veith_chemformer_mask_rf
1164,CYP2C9_Veith,classification,chemformer_combined,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-3967549854376451750,roc_auc,0.8521528288925925,roc_auc,0.8606940058122594,CYP2C9_Veith_chemformer_combined_ridge
1165,CYP2C9_Veith,classification,chemformer_augment,ridge,"{""clf__C"": 0.04641588833612777, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-5314177095102632589,roc_auc,0.8325354801990761,roc_auc,0.8413859639450906,CYP2C9_Veith_chemformer_augment_ridge
1166,CYP2C9_Veith,classification,chemformer_combined,knn,"{""clf__n_neighbors"": 9}",-3967549854376451750,roc_auc,0.8141401823123384,roc_auc,0.8170012522347272,CYP2C9_Veith_chemformer_combined_knn
1167,CYP2C9_Veith,classification,chemformer_augment,knn,"{""clf__n_neighbors"": 9}",-5314177095102632589,roc_auc,0.7805031334117185,roc_auc,0.7778220566577146,CYP2C9_Veith_chemformer_augment_knn
1168,CYP2C9_Veith,classification,chemformer_mask,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-5060038252674055870,roc_auc,0.8509322734506025,roc_auc,0.863039386326227,CYP2C9_Veith_chemformer_mask_ridge
1169,CYP2C9_Veith,classification,chemformer_mask,knn,"{""clf__n_neighbors"": 9}",-5060038252674055870,roc_auc,0.8121739771835405,roc_auc,0.8220381498428799,CYP2C9_Veith_chemformer_mask_knn
1170,CYP3A4_Substrate_CarbonMangels,classification,chemformer_augment,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-4317976421946629715,roc_auc,0.6709592368415898,roc_auc,0.5712025316455697,CYP3A4_Substrate_CarbonMangels_chemformer_augment_rf
1171,CYP3A4_Substrate_CarbonMangels,classification,chemformer_augment,ridge,"{""clf__C"": 0.001, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-4317976421946629715,roc_auc,0.6763424810483635,roc_auc,0.5490506329113924,CYP3A4_Substrate_CarbonMangels_chemformer_augment_ridge
1172,CYP3A4_Substrate_CarbonMangels,classification,chemformer_augment,knn,"{""clf__n_neighbors"": 9}",-4317976421946629715,roc_auc,0.672527815321933,roc_auc,0.5194394213381556,CYP3A4_Substrate_CarbonMangels_chemformer_augment_knn
1173,CYP3A4_Substrate_CarbonMangels,classification,chemformer_mask,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",36493453456625018,roc_auc,0.6658157039039392,roc_auc,0.6421790235081375,CYP3A4_Substrate_CarbonMangels_chemformer_mask_rf
